"","year","variable","value","units","scenario","source","db"
"114675",1995,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114676",1996,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114677",1997,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114678",1998,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114679",1999,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114680",2000,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114681",2001,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114682",2002,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114683",2003,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114684",2004,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114685",2005,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114686",2006,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114687",2007,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114688",2008,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114689",2009,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114690",2010,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114691",2011,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114692",2012,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114693",2013,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114694",2014,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114695",2015,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114696",2016,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114697",2017,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114698",2018,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114699",2019,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114700",2020,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114701",2021,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114702",2022,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114703",2023,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114704",2024,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114705",2025,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114706",2026,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114707",2027,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114708",2028,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114709",2029,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114710",2030,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114711",2031,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114712",2032,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114713",2033,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114714",2034,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114715",2035,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114716",2036,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114717",2037,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114718",2038,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114719",2039,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114720",2040,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114721",2041,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114722",2042,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114723",2043,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114724",2044,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114725",2045,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114726",2046,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114727",2047,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114728",2048,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114729",2049,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114730",2050,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114731",2051,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114732",2052,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114733",2053,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114734",2054,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114735",2055,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114736",2056,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114737",2057,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114738",2058,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114739",2059,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114740",2060,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114741",2061,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114742",2062,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114743",2063,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114744",2064,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114745",2065,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114746",2066,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114747",2067,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114748",2068,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114749",2069,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114750",2070,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114751",2071,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114752",2072,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114753",2073,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114754",2074,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114755",2075,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114756",2076,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114757",2077,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114758",2078,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114759",2079,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114760",2080,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114761",2081,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114762",2082,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114763",2083,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114764",2084,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114765",2085,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114766",2086,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114767",2087,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114768",2088,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114769",2089,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114770",2090,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114771",2091,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114772",2092,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114773",2093,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114774",2094,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114775",2095,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114776",2096,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114777",2097,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114778",2098,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114779",2099,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114780",2100,"luc_uptake",0,"Pg C/yr","GCAM_SSP3","GCAM-hector","database_basexdb"
"114781",1745,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114782",1746,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114783",1747,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114784",1748,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114785",1749,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114786",1750,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114787",1751,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114788",1752,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114789",1753,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114790",1754,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114791",1755,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114792",1756,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114793",1757,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114794",1758,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114795",1759,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114796",1760,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114797",1761,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114798",1762,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114799",1763,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114800",1764,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114801",1765,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114802",1766,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114803",1767,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114804",1768,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114805",1769,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114806",1770,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114807",1771,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114808",1772,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114809",1773,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114810",1774,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114811",1775,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114812",1776,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114813",1777,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114814",1778,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114815",1779,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114816",1780,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114817",1781,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114818",1782,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114819",1783,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114820",1784,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114821",1785,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114822",1786,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114823",1787,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114824",1788,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114825",1789,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114826",1790,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114827",1791,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114828",1792,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114829",1793,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114830",1794,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114831",1795,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114832",1796,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114833",1797,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114834",1798,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114835",1799,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114836",1800,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114837",1801,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114838",1802,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114839",1803,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114840",1804,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114841",1805,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114842",1806,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114843",1807,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114844",1808,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114845",1809,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114846",1810,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114847",1811,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114848",1812,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114849",1813,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114850",1814,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114851",1815,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114852",1816,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114853",1817,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114854",1818,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114855",1819,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114856",1820,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114857",1821,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114858",1822,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114859",1823,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114860",1824,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114861",1825,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114862",1826,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114863",1827,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114864",1828,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114865",1829,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114866",1830,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114867",1831,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114868",1832,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114869",1833,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114870",1834,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114871",1835,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114872",1836,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114873",1837,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114874",1838,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114875",1839,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114876",1840,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114877",1841,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114878",1842,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114879",1843,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114880",1844,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114881",1845,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114882",1846,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114883",1847,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114884",1848,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114885",1849,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114886",1850,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114887",1851,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114888",1852,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114889",1853,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114890",1854,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114891",1855,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114892",1856,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114893",1857,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114894",1858,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114895",1859,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114896",1860,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114897",1861,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114898",1862,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114899",1863,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114900",1864,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114901",1865,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114902",1866,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114903",1867,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114904",1868,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114905",1869,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114906",1870,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114907",1871,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114908",1872,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114909",1873,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114910",1874,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114911",1875,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114912",1876,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114913",1877,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114914",1878,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114915",1879,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114916",1880,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114917",1881,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114918",1882,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114919",1883,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114920",1884,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114921",1885,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114922",1886,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114923",1887,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114924",1888,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114925",1889,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114926",1890,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114927",1891,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114928",1892,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114929",1893,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114930",1894,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114931",1895,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114932",1896,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114933",1897,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114934",1898,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114935",1899,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114936",1900,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114937",1901,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114938",1902,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114939",1903,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114940",1904,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114941",1905,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
"114942",1906,"luc_uptake",0,"Pg C/yr","GCAM_SSP4","GCAM-hector","database_basexdb"
